Plot Title: Agat WL (10932525),,,,,
#,"Date Time, GMT+10:00","Abs Pres, kPa (LGR S/N: 10932525, SEN S/N: 10932525)","Temp, °C (LGR S/N: 10932525, SEN S/N: 10932525)","Date Time, GMT+10:00",End Of File (LGR S/N: 10932525)
550,12/8/2017 5:30,107.204,28.555,12/8/2017 5:30,
551,12/8/2017 5:40,107.256,28.555,12/8/2017 5:40,
552,12/8/2017 5:50,107.516,28.555,12/8/2017 5:50,
553,12/8/2017 6:00,107.381,28.555,12/8/2017 6:00,
554,12/8/2017 6:10,107.691,28.456,12/8/2017 6:10,
555,12/8/2017 6:20,107.805,28.456,12/8/2017 6:20,
556,12/8/2017 6:30,108.131,28.555,12/8/2017 6:30,
557,12/8/2017 6:40,108.162,28.555,12/8/2017 6:40,
558,12/8/2017 6:50,108.368,28.456,12/8/2017 6:50,
559,12/8/2017 7:00,108.629,28.456,12/8/2017 7:00,
560,12/8/2017 7:10,108.741,28.357,12/8/2017 7:10,
561,12/8/2017 7:20,109.148,28.357,12/8/2017 7:20,
562,12/8/2017 7:30,109.054,28.357,12/8/2017 7:30,
563,12/8/2017 7:40,109.764,28.357,12/8/2017 7:40,
564,12/8/2017 7:50,109.975,28.456,12/8/2017 7:50,
565,12/8/2017 8:00,110.247,28.456,12/8/2017 8:00,
566,12/8/2017 8:10,110.49,28.555,12/8/2017 8:10,
567,12/8/2017 8:20,111.148,28.555,12/8/2017 8:20,
568,12/8/2017 8:30,111.232,28.555,12/8/2017 8:30,
569,12/8/2017 8:40,111.409,28.555,12/8/2017 8:40,
570,12/8/2017 8:50,111.838,28.555,12/8/2017 8:50,
571,12/8/2017 9:00,112.332,28.655,12/8/2017 9:00,
572,12/8/2017 9:10,112.053,28.754,12/8/2017 9:10,
573,12/8/2017 9:20,112.464,28.853,12/8/2017 9:20,
574,12/8/2017 9:30,112.652,28.853,12/8/2017 9:30,
575,12/8/2017 9:40,112.603,28.953,12/8/2017 9:40,
576,12/8/2017 9:50,113.231,28.953,12/8/2017 9:50,
577,12/8/2017 10:00,113.325,28.953,12/8/2017 10:00,
578,12/8/2017 10:10,113.513,28.953,12/8/2017 10:10,
579,12/8/2017 10:20,114.048,28.953,12/8/2017 10:20,
580,12/8/2017 10:30,113.872,29.053,12/8/2017 10:30,
581,12/8/2017 10:40,114.271,29.053,12/8/2017 10:40,
582,12/8/2017 10:50,114.595,29.053,12/8/2017 10:50,
583,12/8/2017 11:00,114.281,29.053,12/8/2017 11:00,
584,12/8/2017 11:10,114.211,29.152,12/8/2017 11:10,
585,12/8/2017 11:20,115.374,29.152,12/8/2017 11:20,
586,12/8/2017 11:30,114.528,29.252,12/8/2017 11:30,
587,12/8/2017 11:40,115.304,29.252,12/8/2017 11:40,
588,12/8/2017 11:50,115.716,29.352,12/8/2017 11:50,
589,12/8/2017 12:00,115.045,29.352,12/8/2017 12:00,
590,12/8/2017 12:10,115.174,29.452,12/8/2017 12:10,
591,12/8/2017 12:20,115.708,29.452,12/8/2017 12:20,
592,12/8/2017 12:30,114.513,29.452,12/8/2017 12:30,
593,12/8/2017 12:40,115.46,29.552,12/8/2017 12:40,
594,12/8/2017 12:50,114.589,29.552,12/8/2017 12:50,
595,12/8/2017 13:00,114.642,29.552,12/8/2017 13:00,
596,12/8/2017 13:10,114.736,29.552,12/8/2017 13:10,
597,12/8/2017 13:20,115.911,29.552,12/8/2017 13:20,
598,12/8/2017 13:30,115.124,29.552,12/8/2017 13:30,
599,12/8/2017 13:40,114.474,29.552,12/8/2017 13:40,
600,12/8/2017 13:50,113.982,29.552,12/8/2017 13:50,
601,12/8/2017 14:00,114.139,29.552,12/8/2017 14:00,
602,12/8/2017 14:10,114.191,29.552,12/8/2017 14:10,
603,12/8/2017 14:20,114.003,29.552,12/8/2017 14:20,
604,12/8/2017 14:30,114.076,29.552,12/8/2017 14:30,
605,12/8/2017 14:40,114.055,29.552,12/8/2017 14:40,
606,12/8/2017 14:50,113.549,29.452,12/8/2017 14:50,
607,12/8/2017 15:00,113.56,29.452,12/8/2017 15:00,
608,12/8/2017 15:10,114.369,29.552,12/8/2017 15:10,
609,12/8/2017 15:20,113.647,29.552,12/8/2017 15:20,
610,12/8/2017 15:30,113.591,29.452,12/8/2017 15:30,
611,12/8/2017 15:40,113.853,29.452,12/8/2017 15:40,
612,12/8/2017 15:50,113.379,29.352,12/8/2017 15:50,
613,12/8/2017 16:00,113.976,29.352,12/8/2017 16:00,
614,12/8/2017 16:10,112.887,29.352,12/8/2017 16:10,
615,12/8/2017 16:20,113.305,29.352,12/8/2017 16:20,
616,12/8/2017 16:30,112.785,29.452,12/8/2017 16:30,
617,12/8/2017 16:40,112.819,29.552,12/8/2017 16:40,
618,12/8/2017 16:50,112.67,29.452,12/8/2017 16:50,
619,12/8/2017 17:00,112.659,29.452,12/8/2017 17:00,
620,12/8/2017 17:10,112.565,29.452,12/8/2017 17:10,
621,12/8/2017 17:20,112.607,29.452,12/8/2017 17:20,
622,12/8/2017 17:30,112.806,29.452,12/8/2017 17:30,
623,12/8/2017 17:40,112.848,29.452,12/8/2017 17:40,
624,12/8/2017 17:50,113.138,29.352,12/8/2017 17:50,
625,12/8/2017 18:00,112.531,29.352,12/8/2017 18:00,
626,12/8/2017 18:10,113.219,29.252,12/8/2017 18:10,
627,12/8/2017 18:20,112.787,29.152,12/8/2017 18:20,
628,12/8/2017 18:30,112.671,29.152,12/8/2017 18:30,
629,12/8/2017 18:40,112.365,29.053,12/8/2017 18:40,
630,12/8/2017 18:50,113.108,29.053,12/8/2017 18:50,
631,12/8/2017 19:00,112.532,29.053,12/8/2017 19:00,
632,12/8/2017 19:10,113.181,29.053,12/8/2017 19:10,
633,12/8/2017 19:20,112.92,29.053,12/8/2017 19:20,
634,12/8/2017 19:30,112.763,29.053,12/8/2017 19:30,
635,12/8/2017 19:40,112.794,29.053,12/8/2017 19:40,
636,12/8/2017 19:50,112.595,29.053,12/8/2017 19:50,
637,12/8/2017 20:00,113.014,29.053,12/8/2017 20:00,
638,12/8/2017 20:10,113.231,28.953,12/8/2017 20:10,
639,12/8/2017 20:20,113.314,28.953,12/8/2017 20:20,
640,12/8/2017 20:30,113.869,28.953,12/8/2017 20:30,
641,12/8/2017 20:40,113.021,28.953,12/8/2017 20:40,
642,12/8/2017 20:50,112.979,28.953,12/8/2017 20:50,
643,12/8/2017 21:00,113.063,28.953,12/8/2017 21:00,
644,12/8/2017 21:10,113.419,28.953,12/8/2017 21:10,
645,12/8/2017 21:20,113.492,28.953,12/8/2017 21:20,
646,12/8/2017 21:30,113.377,28.953,12/8/2017 21:30,
647,12/8/2017 21:40,113.799,29.053,12/8/2017 21:40,
648,12/8/2017 21:50,113.537,29.053,12/8/2017 21:50,
649,12/8/2017 22:00,113.59,29.053,12/8/2017 22:00,
650,12/8/2017 22:10,114.553,29.053,12/8/2017 22:10,
651,12/8/2017 22:20,113.726,29.053,12/8/2017 22:20,
652,12/8/2017 22:30,113.276,29.053,12/8/2017 22:30,
653,12/8/2017 22:40,113.516,29.053,12/8/2017 22:40,
654,12/8/2017 22:50,113.516,29.053,12/8/2017 22:50,
655,12/8/2017 23:00,113.673,29.053,12/8/2017 23:00,
656,12/8/2017 23:10,113.925,29.053,12/8/2017 23:10,
657,12/8/2017 23:20,113.872,29.053,12/8/2017 23:20,
658,12/8/2017 23:30,113.673,29.053,12/8/2017 23:30,
659,12/8/2017 23:40,114.239,29.053,12/8/2017 23:40,
660,12/8/2017 23:50,113.474,29.053,12/8/2017 23:50,
661,12/9/2017 0:00,114.187,29.053,12/9/2017 0:00,
662,12/9/2017 0:10,113.37,29.053,12/9/2017 0:10,
663,12/9/2017 0:20,113.192,29.053,12/9/2017 0:20,
664,12/9/2017 0:30,113.181,29.053,12/9/2017 0:30,
665,12/9/2017 0:40,112.606,29.053,12/9/2017 0:40,
666,12/9/2017 0:50,113.663,29.053,12/9/2017 0:50,
667,12/9/2017 1:00,112.794,29.053,12/9/2017 1:00,
668,12/9/2017 1:10,112.219,29.053,12/9/2017 1:10,
669,12/9/2017 1:20,112.145,29.053,12/9/2017 1:20,
670,12/9/2017 1:30,112.104,29.053,12/9/2017 1:30,
671,12/9/2017 1:40,111.654,29.053,12/9/2017 1:40,
672,12/9/2017 1:50,111.706,29.053,12/9/2017 1:50,
673,12/9/2017 2:00,111.222,28.953,12/9/2017 2:00,
674,12/9/2017 2:10,111.128,28.953,12/9/2017 2:10,
675,12/9/2017 2:20,110.4,29.053,12/9/2017 2:20,
676,12/9/2017 2:30,110.564,28.953,12/9/2017 2:30,
677,12/9/2017 2:40,110.48,28.953,12/9/2017 2:40,
678,12/9/2017 2:50,110.146,28.953,12/9/2017 2:50,
679,12/9/2017 3:00,109.718,28.953,12/9/2017 3:00,
680,12/9/2017 3:10,109.572,28.953,12/9/2017 3:10,
681,12/9/2017 3:20,109.353,28.953,12/9/2017 3:20,
682,12/9/2017 3:30,109.3,28.953,12/9/2017 3:30,
683,12/9/2017 3:40,108.914,28.953,12/9/2017 3:40,
684,12/9/2017 3:50,108.987,28.953,12/9/2017 3:50,
685,12/9/2017 4:00,108.747,28.953,12/9/2017 4:00,
686,12/9/2017 4:10,108.703,28.853,12/9/2017 4:10,
687,12/9/2017 4:20,108.63,28.853,12/9/2017 4:20,
688,12/9/2017 4:30,108.651,28.853,12/9/2017 4:30,
689,12/9/2017 4:40,108.421,28.853,12/9/2017 4:40,
690,12/9/2017 4:50,108.296,28.853,12/9/2017 4:50,
691,12/9/2017 5:00,108.14,28.853,12/9/2017 5:00,
692,12/9/2017 5:10,108.064,28.754,12/9/2017 5:10,
693,12/9/2017 5:20,107.939,28.754,12/9/2017 5:20,
694,12/9/2017 5:30,107.918,28.754,12/9/2017 5:30,
695,12/9/2017 5:40,107.949,28.754,12/9/2017 5:40,
696,12/9/2017 5:50,108.074,28.754,12/9/2017 5:50,
697,12/9/2017 6:00,107.907,28.754,12/9/2017 6:00,
698,12/9/2017 6:10,107.928,28.754,12/9/2017 6:10,
699,12/9/2017 6:20,107.866,28.754,12/9/2017 6:20,
700,12/9/2017 6:30,108.032,28.754,12/9/2017 6:30,
701,12/9/2017 6:40,108.053,28.754,12/9/2017 6:40,
702,12/9/2017 6:50,108.074,28.754,12/9/2017 6:50,
703,12/9/2017 7:00,108.022,28.754,12/9/2017 7:00,
704,12/9/2017 7:10,108.356,28.754,12/9/2017 7:10,
705,12/9/2017 7:20,108.429,28.754,12/9/2017 7:20,
706,12/9/2017 7:30,108.533,28.754,12/9/2017 7:30,
707,12/9/2017 7:40,108.953,28.853,12/9/2017 7:40,
708,12/9/2017 7:50,109.11,28.853,12/9/2017 7:50,
709,12/9/2017 8:00,109.3,28.953,12/9/2017 8:00,
710,12/9/2017 8:10,109.478,28.953,12/9/2017 8:10,
711,12/9/2017 8:20,109.739,28.953,12/9/2017 8:20,
712,12/9/2017 8:30,109.854,28.953,12/9/2017 8:30,
713,12/9/2017 8:40,110.609,29.053,12/9/2017 8:40,
714,12/9/2017 8:50,110.64,29.053,12/9/2017 8:50,
715,12/9/2017 9:00,110.841,29.152,12/9/2017 9:00,
716,12/9/2017 9:10,110.726,29.152,12/9/2017 9:10,
717,12/9/2017 9:20,111.221,29.252,12/9/2017 9:20,
718,12/9/2017 9:30,111.137,29.252,12/9/2017 9:30,
719,12/9/2017 9:40,111.171,29.352,12/9/2017 9:40,
720,12/9/2017 9:50,111.631,29.352,12/9/2017 9:50,
721,12/9/2017 10:00,112.583,29.352,12/9/2017 10:00,
722,12/9/2017 10:10,112.952,29.452,12/9/2017 10:10,
723,12/9/2017 10:20,112.725,29.552,12/9/2017 10:20,
724,12/9/2017 10:30,113.133,29.552,12/9/2017 10:30,
725,12/9/2017 10:40,113.154,29.552,12/9/2017 10:40,
726,12/9/2017 10:50,113.534,29.652,12/9/2017 10:50,
727,12/9/2017 11:00,113.629,29.652,12/9/2017 11:00,
728,12/9/2017 11:10,113.545,29.652,12/9/2017 11:10,
729,12/9/2017 11:20,114.247,29.652,12/9/2017 11:20,
730,12/9/2017 11:30,114.215,29.652,12/9/2017 11:30,
731,12/9/2017 11:40,114.736,29.552,12/9/2017 11:40,
732,12/9/2017 11:50,114.181,29.552,12/9/2017 11:50,
733,12/9/2017 12:00,115.211,29.652,12/9/2017 12:00,
734,12/9/2017 12:10,114.362,29.652,12/9/2017 12:10,
735,12/9/2017 12:20,114.551,29.652,12/9/2017 12:20,
736,12/9/2017 12:30,114.422,29.552,12/9/2017 12:30,
737,12/9/2017 12:40,114.621,29.552,12/9/2017 12:40,
738,12/9/2017 12:50,114.327,29.552,12/9/2017 12:50,
739,12/9/2017 13:00,114.75,29.652,12/9/2017 13:00,
740,12/9/2017 13:10,114.575,29.752,12/9/2017 13:10,
741,12/9/2017 13:20,115.186,29.853,12/9/2017 13:20,
742,12/9/2017 13:30,114.515,29.853,12/9/2017 13:30,
743,12/9/2017 13:40,114.253,29.853,12/9/2017 13:40,
744,12/9/2017 13:50,114.347,29.853,12/9/2017 13:50,
745,12/9/2017 14:00,114.158,29.853,12/9/2017 14:00,
746,12/9/2017 14:10,113.98,29.853,12/9/2017 14:10,
747,12/9/2017 14:20,115.028,29.853,12/9/2017 14:20,
748,12/9/2017 14:30,114.075,29.853,12/9/2017 14:30,
749,12/9/2017 14:40,114.242,29.853,12/9/2017 14:40,
750,12/9/2017 14:50,113.478,29.853,12/9/2017 14:50,
751,12/9/2017 15:00,113.868,29.953,12/9/2017 15:00,
752,12/9/2017 15:10,113.554,29.953,12/9/2017 15:10,
753,12/9/2017 15:20,113.533,29.953,12/9/2017 15:20,
754,12/9/2017 15:30,114.483,29.853,12/9/2017 15:30,
755,12/9/2017 15:40,113.632,29.752,12/9/2017 15:40,
756,12/9/2017 15:50,114.334,29.752,12/9/2017 15:50,
757,12/9/2017 16:00,114.281,29.752,12/9/2017 16:00,
758,12/9/2017 16:10,114.263,29.853,12/9/2017 16:10,
759,12/9/2017 16:20,113.76,29.853,12/9/2017 16:20,
760,12/9/2017 16:30,113.412,29.752,12/9/2017 16:30,
761,12/9/2017 16:40,112.857,29.752,12/9/2017 16:40,
762,12/9/2017 16:50,112.76,29.652,12/9/2017 16:50,
763,12/9/2017 17:00,112.547,29.552,12/9/2017 17:00,
764,12/9/2017 17:10,112.544,29.452,12/9/2017 17:10,
765,12/9/2017 17:20,112.628,29.452,12/9/2017 17:20,
766,12/9/2017 17:30,112.531,29.352,12/9/2017 17:30,
767,12/9/2017 17:40,112.528,29.252,12/9/2017 17:40,
768,12/9/2017 17:50,112.685,29.252,12/9/2017 17:50,
769,12/9/2017 18:00,113.083,29.252,12/9/2017 18:00,
770,12/9/2017 18:10,112.682,29.152,12/9/2017 18:10,
771,12/9/2017 18:20,112.556,29.152,12/9/2017 18:20,
772,12/9/2017 18:30,112.24,29.053,12/9/2017 18:30,
773,12/9/2017 18:40,112.627,29.053,12/9/2017 18:40,
774,12/9/2017 18:50,112.459,29.053,12/9/2017 18:50,
775,12/9/2017 19:00,111.999,29.053,12/9/2017 19:00,
776,12/9/2017 19:10,112.299,28.953,12/9/2017 19:10,
777,12/9/2017 19:20,112.195,28.953,12/9/2017 19:20,
778,12/9/2017 19:30,112.31,28.953,12/9/2017 19:30,
779,12/9/2017 19:40,111.839,28.953,12/9/2017 19:40,
780,12/9/2017 19:50,112.226,28.953,12/9/2017 19:50,
781,12/9/2017 20:00,112.464,28.853,12/9/2017 20:00,
782,12/9/2017 20:10,112.663,28.853,12/9/2017 20:10,
783,12/9/2017 20:20,112.485,28.853,12/9/2017 20:20,
784,12/9/2017 20:30,112.935,28.853,12/9/2017 20:30,
785,12/9/2017 20:40,112.307,28.853,12/9/2017 20:40,
786,12/9/2017 20:50,112.38,28.853,12/9/2017 20:50,
787,12/9/2017 21:00,112.335,28.754,12/9/2017 21:00,
788,12/9/2017 21:10,112.524,28.754,12/9/2017 21:10,
789,12/9/2017 21:20,112.158,28.754,12/9/2017 21:20,
790,12/9/2017 21:30,112.503,28.754,12/9/2017 21:30,
791,12/9/2017 21:40,112.911,28.754,12/9/2017 21:40,
792,12/9/2017 21:50,112.66,28.754,12/9/2017 21:50,
793,12/9/2017 22:00,112.576,28.754,12/9/2017 22:00,
794,12/9/2017 22:10,112.785,28.754,12/9/2017 22:10,
795,12/9/2017 22:20,112.775,28.754,12/9/2017 22:20,
796,12/9/2017 22:30,112.691,28.754,12/9/2017 22:30,
797,12/9/2017 22:40,113.431,28.655,12/9/2017 22:40,
798,12/9/2017 22:50,112.563,28.655,12/9/2017 22:50,
799,12/9/2017 23:00,112.887,28.655,12/9/2017 23:00,
800,12/9/2017 23:10,112.719,28.655,12/9/2017 23:10,
801,12/9/2017 23:20,113.819,28.655,12/9/2017 23:20,
802,12/9/2017 23:30,113.107,28.655,12/9/2017 23:30,
803,12/9/2017 23:40,112.887,28.655,12/9/2017 23:40,
804,12/9/2017 23:50,113.724,28.655,12/9/2017 23:50,
805,12/10/2017 0:00,113.473,28.655,12/10/2017 0:00,
806,12/10/2017 0:10,113.253,28.655,12/10/2017 0:10,
807,12/10/2017 0:20,113.494,28.655,12/10/2017 0:20,
808,12/10/2017 0:30,113.662,28.655,12/10/2017 0:30,
809,12/10/2017 0:40,113.117,28.655,12/10/2017 0:40,
810,12/10/2017 0:50,113.117,28.655,12/10/2017 0:50,
811,12/10/2017 1:00,113.128,28.655,12/10/2017 1:00,
812,12/10/2017 1:10,113.135,28.555,12/10/2017 1:10,
813,12/10/2017 1:20,113.502,28.555,12/10/2017 1:20,
814,12/10/2017 1:30,113.03,28.555,12/10/2017 1:30,
815,12/10/2017 1:40,113.093,28.555,12/10/2017 1:40,
816,12/10/2017 1:50,112.737,28.555,12/10/2017 1:50,
817,12/10/2017 2:00,112.811,28.555,12/10/2017 2:00,
818,12/10/2017 2:10,112.089,28.555,12/10/2017 2:10,
819,12/10/2017 2:20,111.963,28.555,12/10/2017 2:20,
820,12/10/2017 2:30,111.587,28.555,12/10/2017 2:30,
821,12/10/2017 2:40,111.545,28.555,12/10/2017 2:40,
822,12/10/2017 2:50,111.082,28.456,12/10/2017 2:50,
823,12/10/2017 3:00,111.093,28.456,12/10/2017 3:00,
824,12/10/2017 3:10,110.696,28.456,12/10/2017 3:10,
825,12/10/2017 3:20,111.093,28.456,12/10/2017 3:20,
826,12/10/2017 3:30,110.612,28.456,12/10/2017 3:30,
827,12/10/2017 3:40,110.372,28.456,12/10/2017 3:40,
828,12/10/2017 3:50,110.174,28.456,12/10/2017 3:50,
829,12/10/2017 4:00,110.278,28.456,12/10/2017 4:00,
830,12/10/2017 4:10,109.933,28.456,12/10/2017 4:10,
831,12/10/2017 4:20,109.808,28.456,12/10/2017 4:20,
832,12/10/2017 4:30,109.745,28.456,12/10/2017 4:30,
833,12/10/2017 4:40,109.503,28.357,12/10/2017 4:40,
834,12/10/2017 4:50,109.513,28.357,12/10/2017 4:50,
835,12/10/2017 5:00,109.252,28.357,12/10/2017 5:00,
836,12/10/2017 5:10,109.273,28.357,12/10/2017 5:10,
837,12/10/2017 5:20,109.116,28.357,12/10/2017 5:20,
838,12/10/2017 5:30,109.21,28.357,12/10/2017 5:30,
839,12/10/2017 5:40,109.075,28.357,12/10/2017 5:40,
840,12/10/2017 5:50,108.97,28.357,12/10/2017 5:50,
841,12/10/2017 6:00,108.957,28.258,12/10/2017 6:00,
842,12/10/2017 6:10,108.957,28.258,12/10/2017 6:10,
843,12/10/2017 6:20,108.822,28.258,12/10/2017 6:20,
844,12/10/2017 6:30,108.728,28.258,12/10/2017 6:30,
845,12/10/2017 6:40,108.738,28.258,12/10/2017 6:40,
846,12/10/2017 6:50,108.78,28.258,12/10/2017 6:50,
847,12/10/2017 7:00,108.759,28.258,12/10/2017 7:00,
848,12/10/2017 7:10,108.811,28.258,12/10/2017 7:10,
849,12/10/2017 7:20,108.769,28.258,12/10/2017 7:20,
850,12/10/2017 7:30,109.03,28.258,12/10/2017 7:30,
851,12/10/2017 7:40,109.002,28.357,12/10/2017 7:40,
852,12/10/2017 7:50,109.367,28.357,12/10/2017 7:50,
853,12/10/2017 8:00,109.263,28.357,12/10/2017 8:00,
854,12/10/2017 8:10,109.576,28.357,12/10/2017 8:10,
855,12/10/2017 8:20,109.537,28.456,12/10/2017 8:20,
856,12/10/2017 8:30,109.819,28.456,12/10/2017 8:30,
857,12/10/2017 8:40,110.197,28.555,12/10/2017 8:40,
858,12/10/2017 8:50,110.281,28.555,12/10/2017 8:50,
859,12/10/2017 9:00,110.534,28.655,12/10/2017 9:00,
860,12/10/2017 9:10,110.576,28.655,12/10/2017 9:10,
861,12/10/2017 9:20,110.934,28.754,12/10/2017 9:20,
